departement,categorie,indicateur,date,annee,nombre,taux,population,unite,rate_unit
69,Agression Verbale,,2023-05-13,2023,,,,,
91,Rassemblements véhicules,,2023-05-13,2023,,,,,
2,Vandalisme,,2023-05-13,2023,,,,,
13,Réquisition FO,,2023-05-13,2023,,,,,
10,Vandalisme,,2023-05-13,2023,,,,,
41,Tentative de braquage,,2023-05-12,2023,,,,,
93,Agression Verbale,,2023-05-12,2023,,,,,
76,Vandalisme,,2023-05-12,2023,,,,,
88,Réquisition FO,,2023-05-12,2023,,,,,
79,Tentative de vol,,2023-05-12,2023,,,,,
68,Vol,,2023-05-11,2023,,,,,
45,Agression sur un tiers,,2023-05-11,2023,,,,,
14,Agression Verbale,,2023-05-10,2023,,,,,
75,Bagarre,,2023-05-10,2023,,,,,
40,Agression Verbale,,2023-05-10,2023,,,,,
59,Vandalisme,,2023-05-10,2023,,,,,
35,Vol,,2023-05-09,2023,,,,,
63,Vandalisme,,2023-05-09,2023,,,,,
49,Vandalisme,,2023-05-09,2023,,,,,
77,Agression Verbale,,2023-05-09,2023,,,,,
40,Agression Verbale,,2023-05-08,2023,,,,,
13,Agression Verbale,,2023-05-08,2023,,,,,
91,Vol,,2023-05-08,2023,,,,,
26,Tentative de fraude autres,,2023-05-08,2023,,,,,
51,Agression Verbale,,2023-05-08,2023,,,,,
77,Incendie criminel,,2023-05-06,2023,,,,,
13,Agression Verbale,,2023-05-06,2023,,,,,
44,Vandalisme,,2023-05-05,2023,,,,,
27,Agression sur un tiers,,2023-05-05,2023,,,,,
78,Agression Verbale,,2023-05-05,2023,,,,,
76,Réquisition FO,,2023-05-05,2023,,,,,
27,Vol,,2023-05-04,2023,,,,,
77,Bagarre,,2023-05-04,2023,,,,,
95,Agression Verbale,,2023-05-03,2023,,,,,
84,Agression Verbale,,2023-05-03,2023,,,,,
13,Vandalisme,,2023-05-03,2023,,,,,
92,Réquisition FO,,2023-05-03,2023,,,,,
44,Tentative ag phys tiers,,2023-05-03,2023,,,,,
76,Réquisition FO,,2023-05-03,2023,,,,,
45,Agression sur un tiers,,2023-05-02,2023,,,,,
77,Agression Verbale,,2023-05-02,2023,,,,,
13,SDF,,2023-05-02,2023,,,,,
78,Cambriolage,,2023-05-02,2023,,,,,
2,Vandalisme,,2023-05-02,2023,,,,,
60,Vol,,2023-05-01,2023,,,,,
45,Vandalisme,,2023-05-01,2023,,,,,
21,Vandalisme,,2023-05-01,2023,,,,,
21,Agression Verbale,,2023-04-30,2023,,,,,
14,Agression Verbale,,2023-04-29,2023,,,,,
71,Vandalisme,,2023-04-29,2023,,,,,
13,Braquage,,2023-04-28,2023,,,,,
63,Bagarre,,2023-04-28,2023,,,,,
23,Vol,,2023-04-28,2023,,,,,
33,Vol,,2023-04-28,2023,,,,,
21,Vol,,2023-04-28,2023,,,,,
83,Vol,,2023-04-28,2023,,,,,
60,Agression Physique,,2023-04-27,2023,,,,,
75,Vol sur un tiers,,2023-04-27,2023,,,,,
83,Vol,,2023-04-27,2023,,,,,
59,Agression Verbale,,2023-04-26,2023,,,,,
13,Vandalisme,,2023-04-26,2023,,,,,
42,Bagarre,,2023-04-26,2023,,,,,
30,Agression Verbale,,2023-04-26,2023,,,,,
13,Agression Verbale,,2023-04-26,2023,,,,,
72,Agression Verbale,,2023-04-26,2023,,,,,
82,Agression Verbale,,2023-04-26,2023,,,,,
82,Agression Verbale,,2023-04-25,2023,,,,,
38,Tentative de cambriolage,,2023-04-25,2023,,,,,
63,Agression Verbale,,2023-04-25,2023,,,,,
36,Divers,,2023-04-25,2023,,,,,
13,Divers,,2023-04-25,2023,,,,,
76,Fraude faux billets,,2023-04-24,2023,,,,,
75,Tentative vol sur un tiers,,2023-04-24,2023,,,,,
69,Agression Verbale,,2023-04-24,2023,,,,,
51,Agression Physique,,2023-04-24,2023,,,,,
67,Tentative de braquage,,2023-04-24,2023,,,,,
13,SDF,,2023-04-24,2023,,,,,
35,Vandalisme,,2023-04-23,2023,,,,,
69,Vandalisme,,2023-04-23,2023,,,,,
44,Agression Verbale,,2023-04-22,2023,,,,,
51,Vol sur un tiers,,2023-04-22,2023,,,,,
91,Agression Verbale,,2023-04-21,2023,,,,,
13,Vol,,2023-04-21,2023,,,,,
68,Agression Verbale,,2023-04-21,2023,,,,,
94,Bagarre,,2023-04-21,2023,,,,,
87,Vol,,2023-04-21,2023,,,,,
31,SDF,,2023-04-21,2023,,,,,
13,Divers,,2023-04-20,2023,,,,,
51,Manifestation,,2023-04-20,2023,,,,,
89,Tentative de vol,,2023-04-20,2023,,,,,
4,Bagarre,,2023-04-20,2023,,,,,
91,Vol,,2023-04-20,2023,,,,,
51,Vol sur un tiers,,2023-04-20,2023,,,,,
13,Vol,,2023-04-20,2023,,,,,
57,Agression Verbale,,2023-04-19,2023,,,,,
34,Vol sur un tiers,,2023-04-19,2023,,,,,
59,Vol,,2023-04-19,2023,,,,,
60,Tentative vol sur un tiers,,2023-04-19,2023,,,,,
91,SDF,,2023-04-19,2023,,,,,
91,Vol sur un tiers,,2023-04-19,2023,,,,,
95,Agression Verbale,,2023-04-18,2023,,,,,
37,Vol,,2023-04-18,2023,,,,,
77,Tentative de vol,,2023-04-18,2023,,,,,
51,Vol sur un tiers,,2023-04-18,2023,,,,,
13,Vol,,2023-04-18,2023,,,,,
13,Vol sur un tiers,,2023-04-18,2023,,,,,
59,Agression Physique,,2023-04-17,2023,,,,,
63,Agression Verbale,,2023-04-17,2023,,,,,
71,Vol,,2023-04-16,2023,,,,,
59,Agression Verbale,,2023-04-15,2023,,,,,
75,SDF,,2023-04-15,2023,,,,,
74,Agression Physique,,2023-04-15,2023,,,,,
84,Agression Verbale,,2023-04-14,2023,,,,,
14,Agression Verbale,,2023-04-14,2023,,,,,
78,Vol,,2023-04-14,2023,,,,,
38,Vandalisme,,2023-04-14,2023,,,,,
28,Fraude faux billets,,2023-04-14,2023,,,,,
51,Manifestation,,2023-04-14,2023,,,,,
78,Divers,,2023-04-14,2023,,,,,
2,Vol,,2023-04-13,2023,,,,,
77,Agression Verbale,,2023-04-13,2023,,,,,
90,Manifestation,,2023-04-13,2023,,,,,
59,Manifestation,,2023-04-13,2023,,,,,
59,Bagarre,,2023-04-11,2023,,,,,
21,Vol sur un tiers,,2023-04-11,2023,,,,,
78,Vol,,2023-04-11,2023,,,,,
71,Vol sur un tiers,,2023-04-11,2023,,,,,
44,Vol,,2023-04-10,2023,,,,,
31,Agression Verbale,,2023-04-10,2023,,,,,
60,Agression Verbale,,2023-04-09,2023,,,,,
13,Agression Verbale,,2023-04-09,2023,,,,,
13,Vol,,2023-04-09,2023,,,,,
17,Tentative de braquage,,2023-04-08,2023,,,,,
59,Agression Verbale,,2023-04-08,2023,,,,,
94,Agression Verbale,,2023-04-08,2023,,,,,
95,Agression Verbale,,2023-04-08,2023,,,,,
58,Vandalisme,,2023-04-08,2023,,,,,
69,Fraude CB,,2023-04-07,2023,,,,,
78,Vol,,2023-04-07,2023,,,,,
51,Agression Verbale,,2023-04-07,2023,,,,,
13,Agression Verbale,,2023-04-07,2023,,,,,
93,Vol,,2023-04-07,2023,,,,,
36,Divers Médias,,2023-04-06,2023,,,,,
42,Vandalisme,,2023-04-06,2023,,,,,
36,Divers Médias,,2023-04-06,2023,,,,,
62,Manifestation,,2023-04-06,2023,,,,,
51,Manifestation,,2023-04-06,2023,,,,,
94,Réquisition FO,,2023-04-05,2023,,,,,
92,Agression Verbale,,2023-04-05,2023,,,,,
13,Vol,,2023-04-05,2023,,,,,
28,Prostitution,,2023-04-05,2023,,,,,
13,Vol,,2023-04-05,2023,,,,,
6,Vandalisme,,2023-04-04,2023,,,,,
78,Agression Physique,,2023-04-04,2023,,,,,
95,Vol sur un tiers,,2023-04-04,2023,,,,,
13,SDF,,2023-04-03,2023,,,,,
51,Vandalisme,,2023-04-03,2023,,,,,
21,Vandalisme,,2023-04-03,2023,,,,,
35,Vol,,2023-04-03,2023,,,,,
83,Braquage,,2023-04-02,2023,,,,,
56,Menace braquage,,2023-04-01,2023,,,,,
21,Agression Verbale,,2023-04-01,2023,,,,,
35,Agression Verbale,,2023-04-01,2023,,,,,
94,Vol,,2023-04-01,2023,,,,,
78,Réquisition FO,,2023-04-01,2023,,,,,
94,Divers Médias,,2023-04-01,2023,,,,,
92,Vandalisme,,2023-04-01,2023,,,,,
30,Agression Verbale,,2023-03-31,2023,,,,,
94,Vandalisme,,2023-03-31,2023,,,,,
51,Agression Verbale,,2023-03-30,2023,,,,,
76,Agression Verbale,,2023-03-30,2023,,,,,
93,Agression Verbale,,2023-03-30,2023,,,,,
94,Agression phy chauffeur,,2023-03-29,2023,,,,,
78,Agression Verbale,,2023-03-29,2023,,,,,
40,Agression Verbale,,2023-03-29,2023,,,,,
59,SDF,,2023-03-29,2023,,,,,
23,Agression Verbale,,2023-03-29,2023,,,,,
13,Agression Verbale,,2023-03-29,2023,,,,,
83,Vol sur un tiers,,2023-03-29,2023,,,,,
38,Manifestation,,2023-03-28,2023,,,,,
67,Manifestation,,2023-03-28,2023,,,,,
75,Manifestation,,2023-03-28,2023,,,,,
51,Manifestation,,2023-03-28,2023,,,,,
28,Vandalisme,,2023-03-28,2023,,,,,
21,Vandalisme,,2023-03-28,2023,,,,,
76,Réquisition FO,,2023-03-28,2023,,,,,
78,Agression Verbale,,2023-03-27,2023,,,,,
95,Vol sur un tiers,,2023-03-27,2023,,,,,
72,Bagarre,,2023-03-27,2023,,,,,
12,Agression Verbale,,2023-03-27,2023,,,,,
37,Vandalisme,,2023-03-27,2023,,,,,
94,Agression Verbale,,2023-03-26,2023,,,,,
35,Agression Verbale,,2023-03-26,2023,,,,,
69,Agression Verbale,,2023-03-26,2023,,,,,
34,Vandalisme,,2023-03-26,2023,,,,,
37,Vandalisme,,2023-03-26,2023,,,,,
67,Braquage,,2023-03-25,2023,,,,,
44,Agression Verbale,,2023-03-25,2023,,,,,
44,Manifestation,,2023-03-25,2023,,,,,
73,Vandalisme,,2023-03-25,2023,,,,,
13,Tentative de vol,,2023-03-25,2023,,,,,
13,Réquisition FO,,2023-03-24,2023,,,,,
59,Agression Verbale,,2023-03-24,2023,,,,,
13,Vol,,2023-03-24,2023,,,,,
44,Agression Verbale,,2023-03-23,2023,,,,,
77,Tentative agression physique,,2023-03-23,2023,,,,,
93,Vol sur un tiers,,2023-03-23,2023,,,,,
31,Vandalisme,,2023-03-23,2023,,,,,
75,Vandalisme,,2023-03-23,2023,,,,,
59,Manifestation,,2023-03-23,2023,,,,,
67,Vandalisme,,2023-03-23,2023,,,,,
44,Agression Verbale,,2023-03-23,2023,,,,,
13,Vandalisme,,2023-03-23,2023,,,,,
13,Vol sur un tiers,,2023-03-23,2023,,,,,
13,Vandalisme,,2023-03-23,2023,,,,,
27,Agression Verbale,,2023-03-23,2023,,,,,
14,Agression Verbale,,2023-03-22,2023,,,,,
34,Agression sur un tiers,,2023-03-22,2023,,,,,
59,Divers Médias,,2023-03-22,2023,,,,,
93,Vol sur un tiers,,2023-03-22,2023,,,,,
8,Manifestation,,2023-03-22,2023,,,,,
5,Divers Médias,,2023-03-22,2023,,,,,
28,SDF,,2023-03-22,2023,,,,,
13,Vol sur un tiers,,2023-03-22,2023,,,,,
14,Agression Verbale,,2023-03-21,2023,,,,,
66,Agression Verbale,,2023-03-21,2023,,,,,
36,Divers Médias,,2023-03-21,2023,,,,,
74,Agression Physique,,2023-03-21,2023,,,,,
75,Bagarre,,2023-03-21,2023,,,,,
44,Divers Médias,,2023-03-21,2023,,,,,
6,Vol,,2023-03-21,2023,,,,,
69,Agression Verbale,,2023-03-21,2023,,,,,
53,Agression Verbale,,2023-03-20,2023,,,,,
5,Divers Médias,,2023-03-20,2023,,,,,
64,Vol sur un tiers,,2023-03-20,2023,,,,,
91,Tentative vol sur un tiers,,2023-03-20,2023,,,,,
19,Agression Verbale,,2023-03-20,2023,,,,,
11,Vol,,2023-03-20,2023,,,,,
64,Vol sur un tiers,,2023-03-20,2023,,,,,
75,Vol sur un tiers,,2023-03-19,2023,,,,,
59,Vandalisme,,2023-03-19,2023,,,,,
59,Vandalisme,,2023-03-19,2023,,,,,
10,Agression Verbale,,2023-03-18,2023,,,,,
69,Agression Verbale,,2023-03-18,2023,,,,,
89,Vol sur un tiers,,2023-03-18,2023,,,,,
45,Vandalisme,,2023-03-18,2023,,,,,
93,Vol sur un tiers,,2023-03-17,2023,,,,,
13,Vandalisme,,2023-03-17,2023,,,,,
69,Vol sur un tiers,,2023-03-17,2023,,,,,
91,Vol sur un tiers,,2023-03-16,2023,,,,,
11,Agression Verbale,,2023-03-16,2023,,,,,
48,Manifestation,,2023-03-15,2023,,,,,
95,Réquisition FO,,2023-03-15,2023,,,,,
92,Divers,,2023-03-15,2023,,,,,
77,Agression Verbale,,2023-03-14,2023,,,,,
78,Vol,,2023-03-14,2023,,,,,
54,Vandalisme,,2023-03-14,2023,,,,,
48,Cambriolage,,2023-03-14,2023,,,,,
19,Vol,,2023-03-14,2023,,,,,
59,Manifestation,,2023-03-13,2023,,,,,
45,Agression Physique,,2023-03-13,2023,,,,,
68,Fraude CB,,2023-03-13,2023,,,,,
89,Vol,,2023-03-13,2023,,,,,
34,Réquisition FO,,2023-03-13,2023,,,,,
92,Divers,,2023-03-13,2023,,,,,
27,Agression Verbale,,2023-03-12,2023,,,,,
6,Vol,,2023-03-12,2023,,,,,
92,Vol,,2023-03-11,2023,,,,,
93,Divers,,2023-03-11,2023,,,,,
94,Rassemblements individus,,2023-03-11,2023,,,,,
13,Vol,,2023-03-11,2023,,,,,
87,Vandalisme,,2023-03-10,2023,,,,,
2,Agression Verbale,,2023-03-10,2023,,,,,
14,Agression Verbale,,2023-03-10,2023,,,,,
45,Vol,,2023-03-10,2023,,,,,
91,Vol,,2023-03-10,2023,,,,,
2,Tentative de vol,,2023-03-09,2023,,,,,
6,Braquage,,2023-03-09,2023,,,,,
68,Manifestation,,2023-03-09,2023,,,,,
1,Manifestation,,2023-03-09,2023,,,,,
14,Agression Verbale,,2023-03-08,2023,,,,,
69,Vol sur un tiers,,2023-03-08,2023,,,,,
89,Tentative de braquage,,2023-03-08,2023,,,,,
1,Manifestation,,2023-03-08,2023,,,,,
22,Manifestation,,2023-03-07,2023,,,,,
34,Braquage,,2023-03-07,2023,,,,,
35,Vandalisme,,2023-03-07,2023,,,,,
14,Manifestation,,2023-03-07,2023,,,,,
59,Manifestation,,2023-03-07,2023,,,,,
35,Agression Verbale,,2023-03-07,2023,,,,,
75,Tentative vol sur un tiers,,2023-03-07,2023,,,,,
35,Cambriolage,,2023-03-07,2023,,,,,
92,Tentative vol sur un tiers,,2023-03-07,2023,,,,,
1,Manifestation,,2023-03-07,2023,,,,,
71,Vol,,2023-03-07,2023,,,,,
94,Agression Verbale,,2023-03-06,2023,,,,,
13,Divers Médias,,2023-03-06,2023,,,,,
69,Vol,,2023-03-06,2023,,,,,
69,Vol sur un tiers,,2023-03-06,2023,,,,,
88,Vol,,2023-03-06,2023,,,,,
93,Vol sur un tiers,,2023-03-05,2023,,,,,
78,Agression Verbale,,2023-03-05,2023,,,,,
51,Agression Verbale,,2023-03-04,2023,,,,,
38,Vol,,2023-03-04,2023,,,,,
72,Agression Verbale,,2023-03-04,2023,,,,,
33,Agression Verbale,,2023-03-04,2023,,,,,
72,Rassemblements individus,,2023-03-04,2023,,,,,
69,Manifestation,,2023-03-03,2023,,,,,
13,Tentative de vol,,2023-03-03,2023,,,,,
57,Déplacement caméra,,2023-03-03,2023,,,,,
8,Divers,,2023-03-03,2023,,,,,
2,Vol,,2023-03-02,2023,,,,,
59,Grivèlerie,,2023-03-02,2023,,,,,
75,SDF,,2023-03-02,2023,,,,,
71,Vol,,2023-03-02,2023,,,,,
13,Vandalisme,,2023-03-02,2023,,,,,
37,Vandalisme,,2023-03-02,2023,,,,,
51,Fraude Autres,,2023-03-02,2023,,,,,
8,Divers,,2023-03-01,2023,,,,,
77,Agression Verbale,,2023-03-01,2023,,,,,
91,Vol sur un tiers,,2023-03-01,2023,,,,,
24,Agression Verbale,,2023-03-01,2023,,,,,
10,Rassemblements individus,,2023-03-01,2023,,,,,
92,Vol sur un tiers,,2023-03-01,2023,,,,,
13,Vol sur un tiers,,2023-03-01,2023,,,,,
38,Braquage,,2023-02-28,2023,,,,,
53,Agression Verbale,,2023-02-28,2023,,,,,
68,Fraude Autres,,2023-02-28,2023,,,,,
59,Vandalisme,,2023-02-27,2023,,,,,
59,Vandalisme,,2023-02-27,2023,,,,,
62,Clandestin,,2023-02-27,2023,,,,,
92,Vol sur un tiers,,2023-02-27,2023,,,,,
75,Vol,,2023-02-27,2023,,,,,
45,Agression Verbale,,2023-02-27,2023,,,,,
37,Braquage,,2023-02-26,2023,,,,,
24,Vandalisme,,2023-02-26,2023,,,,,
92,Bagarre,,2023-02-26,2023,,,,,
68,Agression Physique,,2023-02-26,2023,,,,,
11,Agression sur un tiers,,2023-02-26,2023,,,,,
83,Vol sur un tiers,,2023-02-26,2023,,,,,
1,Divers,,2023-02-26,2023,,,,,
78,Agression Verbale,,2023-02-25,2023,,,,,
51,Vol,,2023-02-25,2023,,,,,
38,Vol,,2023-02-25,2023,,,,,
26,Vol,,2023-02-25,2023,,,,,
24,Agression Verbale,,2023-02-24,2023,,,,,
72,Agression Physique,,2023-02-24,2023,,,,,
38,Vol,,2023-02-24,2023,,,,,
69,Tentative de fraude autres,,2023-02-24,2023,,,,,
13,Divers Médias,,2023-02-23,2023,,,,,
69,Fraude faux billets,,2023-02-23,2023,,,,,
95,Agression sur un tiers,,2023-02-22,2023,,,,,
13,Agression Verbale,,2023-02-22,2023,,,,,
6,Agression Verbale,,2023-02-22,2023,,,,,
77,Divers,,2023-02-22,2023,,,,,
6,Agression Verbale,,2023-02-21,2023,,,,,
92,Réquisition FO,,2023-02-21,2023,,,,,
2,Divers,,2023-02-20,2023,,,,,
21,Vol,,2023-02-19,2023,,,,,
95,Vol,,2023-02-18,2023,,,,,
76,Vandalisme,,2023-02-18,2023,,,,,
92,Agression Verbale,,2023-02-17,2023,,,,,
53,Agression Verbale,,2023-02-17,2023,,,,,
35,Cambriolage,,2023-02-17,2023,,,,,
35,Tentative de cambriolage,,2023-02-17,2023,,,,,
53,Bagarre,,2023-02-17,2023,,,,,
72,Tentative de vol,,2023-02-17,2023,,,,,
83,Agression sur un tiers,,2023-02-17,2023,,,,,
21,Vandalisme,,2023-02-17,2023,,,,,
75,Manifestation,,2023-02-16,2023,,,,,
93,Divers,,2023-02-16,2023,,,,,
94,Agression Verbale,,2023-02-16,2023,,,,,
59,Manifestation,,2023-02-16,2023,,,,,
37,Tentative de vol,,2023-02-15,2023,,,,,
75,Vol sur un tiers,,2023-02-15,2023,,,,,
83,Agression Verbale,,2023-02-15,2023,,,,,
77,Vandalisme,,2023-02-15,2023,,,,,
2,Vol sur un tiers,,2023-02-15,2023,,,,,
14,Tentative agression physique,,2023-02-14,2023,,,,,
93,Agression Verbale,,2023-02-14,2023,,,,,
34,Vol,,2023-02-14,2023,,,,,
75,Vol sur un tiers,,2023-02-14,2023,,,,,
59,Agression Verbale,,2023-02-13,2023,,,,,
33,Bagarre,,2023-02-13,2023,,,,,
68,Agression Verbale,,2023-02-13,2023,,,,,
41,Agression Verbale,,2023-02-12,2023,,,,,
60,Tentative de vol,,2023-02-11,2023,,,,,
89,Vol,,2023-02-11,2023,,,,,
83,Agression Verbale,,2023-02-11,2023,,,,,
73,Cambriolage,,2023-02-10,2023,,,,,
51,Vol,,2023-02-10,2023,,,,,
93,Tentative de vol,,2023-02-10,2023,,,,,
29,Agression sur un tiers,,2023-02-10,2023,,,,,
34,Vol sur un tiers,,2023-02-10,2023,,,,,
63,SDF,,2023-02-10,2023,,,,,
91,Vandalisme,,2023-02-10,2023,,,,,
1,Cambriolage,,2023-02-09,2023,,,,,
83,Vol,,2023-02-09,2023,,,,,
1,Agression Verbale,,2023-02-08,2023,,,,,
44,Divers Médias,,2023-02-08,2023,,,,,
77,Vol,,2023-02-07,2023,,,,,
57,Divers,,2023-02-07,2023,,,,,
28,Vol,,2023-02-07,2023,,,,,
59,Agression Verbale,,2023-02-06,2023,,,,,
44,Vandalisme,,2023-02-06,2023,,,,,
33,Agression Verbale,,2023-02-05,2023,,,,,
78,Agression Physique,,2023-02-05,2023,,,,,
91,Vol sur un tiers,,2023-02-05,2023,,,,,
69,Divers,,2023-02-04,2023,,,,,
13,Agression Verbale,,2023-02-04,2023,,,,,
13,Tentative de vol,,2023-02-04,2023,,,,,
91,Agression Verbale,,2023-02-04,2023,,,,,
13,Vol,,2023-02-04,2023,,,,,
1,Divers,,2023-02-04,2023,,,,,
34,Agression Verbale,,2023-02-03,2023,,,,,
87,Vol,,2023-02-03,2023,,,,,
93,Agression Verbale,,2023-02-03,2023,,,,,
76,Réquisition FO,,2023-02-03,2023,,,,,
76,Réquisition FO,,2023-02-03,2023,,,,,
56,Evenement suspect,,2023-02-03,2023,,,,,
83,Agression Verbale,,2023-02-03,2023,,,,,
83,Vol sur un tiers,,2023-02-03,2023,,,,,
93,Agression Verbale,,2023-02-02,2023,,,,,
91,Vol,,2023-02-02,2023,,,,,
13,Tentative de vol,,2023-02-02,2023,,,,,
91,Vol,,2023-02-02,2023,,,,,
63,Vol,,2023-02-02,2023,,,,,
94,Agression Verbale,,2023-02-01,2023,,,,,
67,Vol,,2023-02-01,2023,,,,,
67,Vol,,2023-02-01,2023,,,,,
59,Divers,,2023-01-31,2023,,,,,
67,Vol,,2023-01-31,2023,,,,,
51,Vol,,2023-01-31,2023,,,,,
13,Vol,,2023-01-31,2023,,,,,
26,Tentative de vol,,2023-01-31,2023,,,,,
27,Vol,,2023-01-30,2023,,,,,
59,Agression Verbale,,2023-01-30,2023,,,,,
56,Vol,,2023-01-29,2023,,,,,
83,Agression Physique,,2023-01-28,2023,,,,,
26,Vol,,2023-01-28,2023,,,,,
92,Réquisition FO,,2023-01-27,2023,,,,,
75,SDF,,2023-01-27,2023,,,,,
95,Vol,,2023-01-27,2023,,,,,
91,Vandalisme,,2023-01-27,2023,,,,,
84,Cambriolage,,2023-01-26,2023,,,,,
33,Vol,,2023-01-26,2023,,,,,
67,Vol,,2023-01-26,2023,,,,,
11,Agression sur un tiers,,2023-01-26,2023,,,,,
30,Vol,,2023-01-25,2023,,,,,
6,Agression Physique,,2023-01-25,2023,,,,,
27,Vol,,2023-01-25,2023,,,,,
60,Agression Verbale,,2023-01-24,2023,,,,,
13,Vandalisme,,2023-01-24,2023,,,,,
64,Agression Verbale,,2023-01-24,2023,,,,,
37,Vandalisme,,2023-01-24,2023,,,,,
21,Agression Verbale,,2023-01-24,2023,,,,,
31,Agression Physique,,2023-01-23,2023,,,,,
77,Agression Physique,,2023-01-23,2023,,,,,
6,Vol,,2023-01-23,2023,,,,,
92,Divers,,2023-01-23,2023,,,,,
13,Vol,,2023-01-23,2023,,,,,
2,Réquisition FO,,2023-01-23,2023,,,,,
57,Agression Verbale,,2023-01-22,2023,,,,,
14,Agression Verbale,,2023-01-22,2023,,,,,
34,Agression Physique,,2023-01-22,2023,,,,,
13,Vol,,2023-01-22,2023,,,,,
83,Agression Physique,,2023-01-22,2023,,,,,
77,Divers,,2023-01-21,2023,,,,,
67,Vol,,2023-01-20,2023,,,,,
44,Vol,,2023-01-20,2023,,,,,
69,Divers,,2023-01-20,2023,,,,,
93,Agression Verbale,,2023-01-19,2023,,,,,
14,Vol,,2023-01-19,2023,,,,,
93,Fraude GR,,2023-01-19,2023,,,,,
30,Divers,,2023-01-19,2023,,,,,
93,Agression Verbale,,2023-01-18,2023,,,,,
83,Tentative de cambriolage,,2023-01-18,2023,,,,,
93,Agression Verbale,,2023-01-18,2023,,,,,
48,SDF,,2023-01-18,2023,,,,,
45,Vol,,2023-01-18,2023,,,,,
77,Installation MENS,,2023-01-18,2023,,,,,
78,Fraude faux billets,,2023-01-18,2023,,,,,
93,Agression Verbale,,2023-01-17,2023,,,,,
94,Agression Verbale,,2023-01-17,2023,,,,,
92,Agression Verbale,,2023-01-17,2023,,,,,
93,Bagarre,,2023-01-17,2023,,,,,
95,Vol,,2023-01-17,2023,,,,,
75,SDF,,2023-01-17,2023,,,,,
93,Vol sur un tiers,,2023-01-17,2023,,,,,
48,Divers,,2023-01-17,2023,,,,,
21,Agression verb chauffeur,,2023-01-17,2023,,,,,
21,Vol,,2023-01-17,2023,,,,,
93,Vol sur un tiers,,2023-01-16,2023,,,,,
59,Divers Médias,,2023-01-16,2023,,,,,
78,Vandalisme,,2023-01-16,2023,,,,,
77,Vol,,2023-01-16,2023,,,,,
59,Bagarre,,2023-01-15,2023,,,,,
69,Agression Verbale,,2023-01-14,2023,,,,,
91,Vol,,2023-01-14,2023,,,,,
2,Vol,,2023-01-14,2023,,,,,
58,Divers,,2023-01-14,2023,,,,,
8,Bagarre,,2023-01-14,2023,,,,,
76,Agression sur un tiers,,2023-01-13,2023,,,,,
94,Agression sur un tiers,,2023-01-13,2023,,,,,
67,Agression Verbale,,2023-01-13,2023,,,,,
79,Braquage,,2023-01-12,2023,,,,,
53,Tentative agression physique,,2023-01-12,2023,,,,,
76,Manifestation,,2023-01-12,2023,,,,,
51,Vol sur un tiers,,2023-01-12,2023,,,,,
58,Vol,,2023-01-12,2023,,,,,
91,Fraude CB,,2023-01-11,2023,,,,,
47,Vol,,2023-01-11,2023,,,,,
93,Vol sur un tiers,,2023-01-11,2023,,,,,
19,Tentative de vol,,2023-01-11,2023,,,,,
34,Agression sur un tiers,,2023-01-10,2023,,,,,
92,Tentative de braquage,,2023-01-10,2023,,,,,
76,Bagarre,,2023-01-10,2023,,,,,
2,Agression Verbale,,2023-01-10,2023,,,,,
76,Manifestation,,2023-01-10,2023,,,,,
76,Agression Verbale,,2023-01-10,2023,,,,,
4,Agression Verbale,,2023-01-10,2023,,,,,
2,Agression Verbale,,2023-01-09,2023,,,,,
68,Fraude GR,,2023-01-09,2023,,,,,
8,Cambriolage,,2023-01-09,2023,,,,,
93,Vol sur un tiers,,2023-01-09,2023,,,,,
68,Tentative de fraude GR,,2023-01-09,2023,,,,,
51,Vol,,2023-01-09,2023,,,,,
93,Clandestin,,2023-01-09,2023,,,,,
72,Vandalisme,,2023-01-09,2023,,,,,
69,Agression sur un tiers,,2023-01-08,2023,,,,,
6,Vol,,2023-01-08,2023,,,,,
13,Agression Verbale,,2023-01-07,2023,,,,,
59,Agression Verbale,,2023-01-06,2023,,,,,
92,Fraude faux billets,,2023-01-06,2023,,,,,
10,Vandalisme,,2023-01-06,2023,,,,,
69,Agression Verbale,,2023-01-06,2023,,,,,
92,Tentative de braquage,,2023-01-05,2023,,,,,
90,Divers,,2023-01-05,2023,,,,,
75,Clandestin,,2023-01-05,2023,,,,,
14,Fraude Autres,,2023-01-04,2023,,,,,
13,Vol,,2023-01-04,2023,,,,,
13,Vol,,2023-01-04,2023,,,,,
13,Vol,,2023-01-03,2023,,,,,
34,Tentative de vol,,2023-01-02,2023,,,,,
92,Agression Verbale,,2023-01-02,2023,,,,,
91,Vol,,2023-01-02,2023,,,,,
91,Tentative de cambriolage,,2023-01-01,2023,,,,,
13,Vol,,2022-12-31,2022,,,,,
60,Agression Verbale,,2022-12-31,2022,,,,,
27,Vol,,2022-12-31,2022,,,,,
59,Bagarre,,2022-12-31,2022,,,,,
92,Agression sur un tiers,,2022-12-31,2022,,,,,
83,Vol sur un tiers,,2022-12-31,2022,,,,,
33,Divers,,2022-12-31,2022,,,,,
93,Réquisition FO,,2022-12-30,2022,,,,,
93,Divers,,2022-12-30,2022,,,,,
51,Vol,,2022-12-30,2022,,,,,
94,Agression Verbale,,2022-12-29,2022,,,,,
29,Agression verb chauffeur,,2022-12-29,2022,,,,,
